User_ID,Bidang_Usaha,Tahun,Bulan,Pendapatan,Beban_Operasional,Pajak,Laba_Rugi
200,Manufaktur,2021,5,404688905,194446927,41433827,168808151
200,Manufaktur,2021,6,257627882,210368807,46713070,546005
200,Manufaktur,2021,7,102738934,79406500,17384538,5947896
200,Manufaktur,2021,8,97060062,111394982,44772933,-59107853
200,Manufaktur,2021,9,440897872,197614748,6666707,236616417
200,Manufaktur,2021,10,317452238,148949771,12128588,156373879
200,Manufaktur,2021,11,424629355,46767723,47829734,330031898
200,Manufaktur,2021,12,150697701,230194092,32018408,-111514799
200,Manufaktur,2022,1,391271759,210842849,45957786,134471124
200,Manufaktur,2022,2,322905789,36112514,45485384,241307891
200,Manufaktur,2022,3,128926763,160557948,45149010,-76780195
200,Manufaktur,2022,4,472372837,282436697,34594129,155342011
200,Manufaktur,2022,5,384399724,177645997,45700007,161053720
200,Manufaktur,2022,6,198915112,138538476,25788861,34587775
200,Manufaktur,2022,7,183532773,60159155,31701385,91672233
200,Manufaktur,2022,8,447046954,69200265,35174885,342671804
200,Manufaktur,2022,9,344975525,267997358,38489286,38488881
200,Manufaktur,2022,10,379452280,80024627,45941984,253485669
200,Manufaktur,2022,11,258819160,263078167,22812911,-27071918
200,Manufaktur,2022,12,473277854,138925638,14772529,319579687
200,Manufaktur,2023,1,151628487,72986485,36805838,41836164
200,Manufaktur,2023,2,198123173,221824090,47255486,-70956403
200,Manufaktur,2023,3,272814484,150485227,23340890,98988367
200,Manufaktur,2023,4,334564398,276073710,41971132,16519556
200,Manufaktur,2023,5,492844009,97119508,23929165,371795336
200,Manufaktur,2023,6,190514544,148672283,18361008,23481253
200,Manufaktur,2023,7,185214300,156211067,41579104,-12575871
200,Manufaktur,2023,8,202469745,29260013,21335243,151874489
200,Manufaktur,2023,9,461161802,84983259,34571762,341606781
200,Manufaktur,2023,10,121537058,220905941,22025382,-121394265
200,Manufaktur,2023,11,205984372,236796630,48851531,-79663789
200,Manufaktur,2023,12,63284370,243866206,8439930,-189021766
200,Manufaktur,2024,1,446373876,94494627,47698965,304180284
200,Manufaktur,2024,2,75528811,135876061,34836371,-95183621
200,Manufaktur,2024,3,234816358,52036741,34919275,147860342
200,Manufaktur,2024,4,477496399,232766572,46475920,198253907
200,Manufaktur,2024,5,266432519,28863904,30621227,206947388
200,Manufaktur,2024,6,223445427,125934964,15715083,81795380
200,Manufaktur,2024,7,65873625,127825490,12530252,-74482117
200,Manufaktur,2024,8,172061687,271821821,7307678,-107067812
200,Manufaktur,2024,9,246520602,249962756,30775524,-34217678
200,Manufaktur,2024,10,435710150,94549351,17706810,323453989
200,Manufaktur,2024,11,96398263,257822447,30357481,-191781665
200,Manufaktur,2024,12,376829196,133549364,13850434,229429398
201,Jasa,2015,1,330329977,200764258,16798149,112767570
201,Jasa,2015,2,255704697,222224940,47262660,-13782903
201,Jasa,2015,3,455145858,105755155,43759389,305631314
201,Jasa,2015,4,483855548,288164002,48669650,147021896
201,Jasa,2015,5,115535630,63587225,14623365,37325040
201,Jasa,2015,6,104940143,27200641,34417008,43322494
201,Jasa,2015,7,353297455,139763666,11606739,201927050
201,Jasa,2015,8,476894076,116858209,24774650,335261217
201,Jasa,2015,9,310112107,40850256,38985065,230276786
201,Jasa,2015,10,176879382,110589768,28726618,37562996
201,Jasa,2015,11,364566224,87159664,38046401,239360159
201,Jasa,2015,12,461810553,61121294,42343178,358346081
201,Jasa,2016,1,465675320,161523428,7540712,296611180
201,Jasa,2016,2,448037576,41480205,42827335,363730036
201,Jasa,2016,3,393681867,119659654,6313346,267708867
201,Jasa,2016,4,101433369,208918907,15788621,-123274159
201,Jasa,2016,5,278604290,124204935,36116727,118282628
201,Jasa,2016,6,207908709,270065509,33348787,-95505587
201,Jasa,2016,7,95988653,299904542,18512678,-222428567
201,Jasa,2016,8,279543002,57545168,42099069,179898765
201,Jasa,2016,9,343807021,237196764,49639065,56971192
201,Jasa,2016,10,118728107,164909874,43427243,-89609010
201,Jasa,2016,11,91419607,56214560,21244121,13960926
201,Jasa,2016,12,357799718,238443634,20782373,98573711
201,Jasa,2017,1,105231604,271812081,47897148,-214477625
201,Jasa,2017,2,298836316,275405762,7810568,15619986
201,Jasa,2017,3,132993378,218232632,37704069,-122943323
201,Jasa,2017,4,158039927,72499207,16023485,69517235
201,Jasa,2017,5,469232033,115281903,48269141,305680989
201,Jasa,2017,6,260686859,48056732,19295301,193334826
201,Jasa,2017,7,390047981,241030150,20639028,128378803
201,Jasa,2017,8,214142944,119089773,33158926,61894245
201,Jasa,2017,9,268458124,104663319,44120733,119674072
201,Jasa,2017,10,348104160,94243922,18957207,234903031
201,Jasa,2017,11,267891396,64926779,14852693,188111924
201,Jasa,2017,12,284965083,41777552,16004363,227183168
201,Jasa,2018,1,294279229,204817798,40737836,48723595
201,Jasa,2018,2,193263431,288750695,34619829,-130107093
201,Jasa,2018,3,221826959,97331797,14115210,110379952
201,Jasa,2018,4,342983848,96151029,32484987,214347832
201,Jasa,2018,5,156076618,107204804,13886249,34985565
201,Jasa,2018,6,332717753,156552165,49858919,126306669
201,Jasa,2018,7,493205689,213796780,8717708,270691201
201,Jasa,2018,8,307505327,142188889,13627722,151688716
201,Jasa,2018,9,499898039,112020199,30129750,357748090
201,Jasa,2018,10,494496416,195354995,48649923,250491498
201,Jasa,2018,11,50930011,211291105,21881394,-182242488
201,Jasa,2018,12,103132466,150361737,29428528,-76657799
201,Jasa,2019,1,366655606,41166791,41493064,283995751
201,Jasa,2019,2,282408849,99635137,40451473,142322239
201,Jasa,2019,3,339425063,299965007,12568735,26891321
201,Jasa,2019,4,407400393,112536737,34049103,260814553
201,Jasa,2019,5,352847024,132518497,37987129,182341398
201,Jasa,2019,6,59657956,64315559,5281420,-9939023
201,Jasa,2019,7,56424495,273916196,24402461,-241894162
201,Jasa,2019,8,443537246,181126753,24760671,237649822
201,Jasa,2019,9,110907883,181863318,36391303,-107346738
201,Jasa,2019,10,391808404,219187376,17610044,155010984
201,Jasa,2019,11,163615462,294396370,31252540,-162033448
201,Jasa,2019,12,139077089,261167677,40680037,-162770625
201,Jasa,2020,1,423640557,64279079,24177103,335184375
201,Jasa,2020,2,317973559,50500380,22195941,245277238
201,Jasa,2020,3,144162620,131597219,31517769,-18952368
201,Jasa,2020,4,287005782,259132331,30575931,-2702480
201,Jasa,2020,5,152516075,51788989,8883258,91843828
201,Jasa,2020,6,227349093,259829188,10489938,-42970033
201,Jasa,2020,7,472057325,217750304,38220247,216086774
201,Jasa,2020,8,127360106,152840445,36862294,-62342633
201,Jasa,2020,9,83461333,209705059,19035124,-145278850
201,Jasa,2020,10,112440785,273676133,8144794,-169380142
201,Jasa,2020,11,87984804,260076696,44339046,-216430938
201,Jasa,2020,12,227143325,293548493,33474365,-99879533
201,Jasa,2021,1,129399349,236663472,43438398,-150702521
201,Jasa,2021,2,116030178,252306198,11971781,-148247801
201,Jasa,2021,3,494034900,291735513,25851421,176447966
201,Jasa,2021,4,329573800,44091433,24507188,260975179
201,Jasa,2021,5,343422045,254670663,34748902,54002480
201,Jasa,2021,6,78824800,239679369,17500177,-178354746
201,Jasa,2021,7,355237103,247843816,12065323,95327964
201,Jasa,2021,8,72196615,237536199,10415194,-175754778
201,Jasa,2021,9,379939308,133090748,38804412,208044148
201,Jasa,2021,10,375471919,264500246,23957227,87014446
201,Jasa,2021,11,69657190,85819559,36199075,-52361444
201,Jasa,2021,12,72514277,257096246,36236503,-220818472
201,Jasa,2022,1,308516285,226809588,42338463,39368234
201,Jasa,2022,2,188601255,138911333,7883505,41806417
201,Jasa,2022,3,157285346,179962254,26528575,-49205483
201,Jasa,2022,4,459290845,96204137,35889746,327196962
201,Jasa,2022,5,285652808,92942904,48054683,144655221
201,Jasa,2022,6,355475819,153582907,48173272,153719640
201,Jasa,2022,7,211613159,77970563,39393726,94248870
201,Jasa,2022,8,71027940,71215080,27597187,-27784327
201,Jasa,2022,9,278534358,33017835,31872939,213643584
201,Jasa,2022,10,402253381,243535020,6098104,152620257
201,Jasa,2022,11,396865416,134470868,26307778,236086770
201,Jasa,2022,12,79734732,281656529,14718134,-216639931
201,Jasa,2023,1,405633389,200525302,29519041,175589046
201,Jasa,2023,2,55815966,23071219,42741062,-9996315
201,Jasa,2023,3,406120935,286807040,45980516,73333379
201,Jasa,2023,4,462619160,46099037,42588545,373931578
201,Jasa,2023,5,119713507,297971787,14966121,-193224401
201,Jasa,2023,6,108207679,165053744,38484801,-95330866
201,Jasa,2023,7,394527862,192735298,7635837,194156727
201,Jasa,2023,8,462119919,91030607,31589722,339499590
201,Jasa,2023,9,56150210,73313168,18787861,-35950819
201,Jasa,2023,10,357926963,73676870,14097272,270152821
201,Jasa,2023,11,428193181,37081799,28733970,362377412
201,Jasa,2023,12,358714950,141934016,37552847,179228087
201,Jasa,2024,1,53299953,107440888,19509177,-73650112
201,Jasa,2024,2,244389863,221063902,43159002,-19833041
201,Jasa,2024,3,69317321,95659277,38682305,-65024261
201,Jasa,2024,4,458185510,51246902,9709845,397228763
201,Jasa,2024,5,448920729,163220779,22987621,262712329
201,Jasa,2024,6,111721423,160731496,45121707,-94131780
201,Jasa,2024,7,486907280,115283992,44935063,326688225
201,Jasa,2024,8,332303114,294570915,43352642,-5620443
201,Jasa,2024,9,341440978,167257319,10982022,163201637
201,Jasa,2024,10,318676462,87443563,37763630,193469269
201,Jasa,2024,11,228438920,283538303,23459769,-78559152
201,Jasa,2024,12,383999025,146988607,10987692,226022726
202,Perdagangan,2015,1,491828426,236532348,37163113,218132965
202,Perdagangan,2015,2,455111088,187694343,34971876,232444869
202,Perdagangan,2015,3,242966484,122547463,39006766,81412255
202,Perdagangan,2015,4,415921470,137603455,38042687,240275328
202,Perdagangan,2015,5,288463208,257896377,30836152,-269321
202,Perdagangan,2015,6,314261537,42776486,23029199,248455852
202,Perdagangan,2015,7,79979462,233026691,45842261,-198889490
202,Perdagangan,2015,8,273143622,79994017,20071742,173077863
202,Perdagangan,2015,9,76089484,166322401,30587581,-120820498
202,Perdagangan,2015,10,454063428,83608638,47028901,323425889
202,Perdagangan,2015,11,215055538,281666566,39872662,-106483690
202,Perdagangan,2015,12,80296094,65266640,33244169,-18214715
202,Perdagangan,2016,1,372604629,253595421,37897180,81112028
202,Perdagangan,2016,2,226698410,261888340,18113749,-53303679
202,Perdagangan,2016,3,343261999,199283823,5510904,138467272
202,Perdagangan,2016,4,145905941,110532762,27511574,7861605
202,Perdagangan,2016,5,449892798,108169731,6495526,335227541
202,Perdagangan,2016,6,394878969,278335696,37172034,79371239
202,Perdagangan,2016,7,404914026,132780199,13489298,258644529
202,Perdagangan,2016,8,284384358,114842449,28749371,140792538
202,Perdagangan,2016,9,307474459,224781428,47161038,35531993
202,Perdagangan,2016,10,102619570,84239257,19839074,-1458761
202,Perdagangan,2016,11,57404925,124279822,23666669,-90541566
202,Perdagangan,2016,12,266866839,263909633,39063523,-36106317
202,Perdagangan,2017,1,436940403,46211884,49188655,341539864
202,Perdagangan,2017,2,444462301,32312779,12773306,399376216
202,Perdagangan,2017,3,150802596,38162516,5295545,107344535
202,Perdagangan,2017,4,172458530,82369685,33403180,56685665
202,Perdagangan,2017,5,72828771,164735962,10272730,-102179921
202,Perdagangan,2017,6,239291875,32944390,22868803,183478682
202,Perdagangan,2017,7,332125015,124821511,8434540,198868964
202,Perdagangan,2017,8,76437836,144265672,25552595,-93380431
202,Perdagangan,2017,9,288696697,259850707,49827309,-20981319
202,Perdagangan,2017,10,168819908,245875904,14422825,-91478821
202,Perdagangan,2017,11,488938254,35603216,21107851,432227187
202,Perdagangan,2017,12,112914989,163051511,45000227,-95136749
202,Perdagangan,2018,1,311815740,75062905,42352270,194400565
202,Perdagangan,2018,2,141611341,174021489,26523477,-58933625
202,Perdagangan,2018,3,307016968,37083694,13091348,256841926
202,Perdagangan,2018,4,173254786,274200606,24827724,-125773544
202,Perdagangan,2018,5,60072577,162943598,42288710,-145159731
202,Perdagangan,2018,6,294921116,216619095,32119337,46182684
202,Perdagangan,2018,7,128666412,37221605,44137833,47306974
202,Perdagangan,2018,8,348581136,255623816,47752444,45204876
202,Perdagangan,2018,9,236999635,139507810,11869800,85622025
202,Perdagangan,2018,10,302120988,106985950,28096256,167038782
202,Perdagangan,2018,11,309383160,274412330,39624068,-4653238
202,Perdagangan,2018,12,143843314,147382627,38944267,-42483580
202,Perdagangan,2019,1,430494031,296996761,18320280,115176990
202,Perdagangan,2019,2,159588819,272914734,32883251,-146209166
202,Perdagangan,2019,3,113395576,210687402,24253817,-121545643
202,Perdagangan,2019,4,250724915,165934535,34607786,50182594
202,Perdagangan,2019,5,426646065,46705306,10840521,369100238
202,Perdagangan,2019,6,277074877,172386425,46219820,58468632
202,Perdagangan,2019,7,185820435,116605983,5054063,64160389
202,Perdagangan,2019,8,334493018,279578032,41197841,13717145
202,Perdagangan,2019,9,336274329,274083961,39602465,22587903
202,Perdagangan,2019,10,189441014,66517040,24767512,98156462
202,Perdagangan,2019,11,463868377,140554900,22795679,300517798
202,Perdagangan,2019,12,249206936,65690357,28106622,155409957
202,Perdagangan,2020,1,437203410,248610210,29658255,158934945
202,Perdagangan,2020,2,400190031,159656480,6234162,234299389
202,Perdagangan,2020,3,370476311,281985374,29758249,58732688
202,Perdagangan,2020,4,155456022,239277648,35097504,-118919130
202,Perdagangan,2020,5,69417443,58669374,21984503,-11236434
202,Perdagangan,2020,6,134728126,94841638,19354514,20531974
202,Perdagangan,2020,7,107365913,147000754,27156859,-66791700
202,Perdagangan,2020,8,445082495,147365860,40357305,257359330
202,Perdagangan,2020,9,364930811,70746757,22052294,272131760
202,Perdagangan,2020,10,383448891,34636476,38023620,310788795
202,Perdagangan,2020,11,119986906,155720839,6700000,-42433933
202,Perdagangan,2020,12,283549752,81832828,35439204,166277720
202,Perdagangan,2021,1,396337040,267398322,48830249,80108469
202,Perdagangan,2021,2,220354076,132603082,17634777,70116217
202,Perdagangan,2021,3,415004391,67967352,33381996,313655043
202,Perdagangan,2021,4,221540578,68908018,9304614,143327946
202,Perdagangan,2021,5,147024737,147605173,45643031,-46223467
202,Perdagangan,2021,6,332503180,211551304,30861202,90090674
202,Perdagangan,2021,7,171016562,298988511,21972116,-149944065
202,Perdagangan,2021,8,318125407,70148013,39700700,208276694
202,Perdagangan,2021,9,90649824,152204336,20298686,-81853198
202,Perdagangan,2021,10,79889411,152217804,44963163,-117291556
202,Perdagangan,2021,11,228802154,110052851,21163040,97586263
202,Perdagangan,2021,12,245227153,294762717,18516138,-68051702
202,Perdagangan,2022,1,418195694,38676035,16530262,362989397
202,Perdagangan,2022,2,462205211,239974858,6539623,215690730
202,Perdagangan,2022,3,241844655,39675107,23330203,178839345
202,Perdagangan,2022,4,209014589,208458425,20119416,-19563252
202,Perdagangan,2022,5,411843432,79537100,8709363,323596969
202,Perdagangan,2022,6,426117601,47328359,38542031,340247211
202,Perdagangan,2022,7,266626779,99012509,18984086,148630184
202,Perdagangan,2022,8,127593436,269126995,14327440,-155860999
202,Perdagangan,2022,9,230131768,61786406,34364220,133981142
202,Perdagangan,2022,10,359856288,248079437,7708244,104068607
202,Perdagangan,2022,11,197552226,148061823,45493010,3997393
202,Perdagangan,2022,12,387377157,124584025,11126393,251666739
202,Perdagangan,2023,1,456460622,224956959,23825786,207677877
202,Perdagangan,2023,2,249663462,192873654,41830896,14958912
202,Perdagangan,2023,3,114042812,59584295,14329825,40128692
202,Perdagangan,2023,4,347951344,176968459,36964558,134018327
202,Perdagangan,2023,5,314275965,66012887,49551432,198711646
202,Perdagangan,2023,6,140812135,212403347,9691032,-81282244
202,Perdagangan,2023,7,210650606,67382743,10568048,132699815
202,Perdagangan,2023,8,308326489,228437117,32896623,46992749
202,Perdagangan,2023,9,220337080,185560156,46071163,-11294239
202,Perdagangan,2023,10,407922247,166192720,38233653,203495874
202,Perdagangan,2023,11,221417898,143509594,39019391,38888913
202,Perdagangan,2023,12,60535681,30623807,18051368,11860506
202,Perdagangan,2024,1,321524167,87377687,45894187,188252293
202,Perdagangan,2024,2,120110522,252456609,7840887,-140186974
202,Perdagangan,2024,3,453187147,51474033,22516548,379196566
202,Perdagangan,2024,4,309047532,168324534,40147043,100575955
202,Perdagangan,2024,5,388496327,259296349,23142902,106057076
202,Perdagangan,2024,6,166810836,269177261,39830269,-142196694
202,Perdagangan,2024,7,161795937,116489655,44683338,622944
202,Perdagangan,2024,8,229489237,56757180,26685910,146046147
202,Perdagangan,2024,9,493587965,262659297,47361117,183567551
202,Perdagangan,2024,10,96760058,207031512,12192663,-122464117
202,Perdagangan,2024,11,172778278,112311503,21854601,38612174
202,Perdagangan,2024,12,471179358,263242890,14610824,193325644
203,Perdagangan,2015,1,356713092,164499401,14471231,177742460
203,Perdagangan,2015,2,305210125,206188691,5927659,93093775
203,Perdagangan,2015,3,255715446,262916339,11339949,-18540842
203,Perdagangan,2015,4,365272574,177697256,43226689,144348629
203,Perdagangan,2015,5,250458267,288932987,37671092,-76145812
203,Perdagangan,2015,6,480012712,215212050,27540668,237259994
203,Perdagangan,2015,7,454033223,211934662,17510328,224588233
203,Perdagangan,2015,8,140054554,198771351,20653439,-79370236
203,Perdagangan,2015,9,274309979,235931543,41509429,-3130993
203,Perdagangan,2015,10,145520641,42613939,41905227,61001475
203,Perdagangan,2015,11,146227520,146413243,12345116,-12530839
203,Perdagangan,2015,12,144118400,49343081,33962119,60813200
203,Perdagangan,2016,1,199078924,34551245,18944809,145582870
203,Perdagangan,2016,2,86648128,147226079,34667775,-95245726
203,Perdagangan,2016,3,469298123,291578094,18089019,159631010
203,Perdagangan,2016,4,141733839,104253163,7026067,30454609
203,Perdagangan,2016,5,420471275,39753471,38363644,342354160
203,Perdagangan,2016,6,290833532,286489405,7097410,-2753283
203,Perdagangan,2016,7,65870032,235325030,23569683,-193024681
203,Perdagangan,2016,8,108288493,172528360,21825630,-86065497
203,Perdagangan,2016,9,457336668,128693330,22405339,306237999
203,Perdagangan,2016,10,103428012,183877257,18948047,-99397292
203,Perdagangan,2016,11,336839710,151336201,33655102,151848407
203,Perdagangan,2016,12,73179099,62937611,19547424,-9305936
203,Perdagangan,2017,1,163468571,100822801,21313267,41332503
203,Perdagangan,2017,2,135048219,71640589,9735239,53672391
203,Perdagangan,2017,3,344035811,188421512,24297326,131316973
203,Perdagangan,2017,4,295129278,86089895,26869397,182169986
203,Perdagangan,2017,5,219144952,66286514,7373435,145485003
203,Perdagangan,2017,6,238600138,82759580,25008463,130832095
203,Perdagangan,2017,7,438626165,226261302,9746652,202618211
203,Perdagangan,2017,8,383094221,117007803,48321039,217765379
203,Perdagangan,2017,9,368862856,176396549,14362021,178104286
203,Perdagangan,2017,10,92112412,237296529,8817751,-154001868
203,Perdagangan,2017,11,61884594,83812368,10895395,-32823169
203,Perdagangan,2017,12,167988628,222893906,6244477,-61149755
203,Perdagangan,2018,1,129907798,154766938,11631540,-36490680
203,Perdagangan,2018,2,236120266,225253081,33984692,-23117507
203,Perdagangan,2018,3,382410165,58023338,43210261,281176566
203,Perdagangan,2018,4,278841336,29407186,46965447,202468703
203,Perdagangan,2018,5,374363258,189873046,20214831,164275381
203,Perdagangan,2018,6,105717496,286944214,24415847,-205642565
203,Perdagangan,2018,7,222967688,225235351,26937995,-29205658
203,Perdagangan,2018,8,249532619,147502977,28680250,73349392
203,Perdagangan,2018,9,165256133,260355587,18654332,-113753786
203,Perdagangan,2018,10,305802060,191365055,22809955,91627050
203,Perdagangan,2018,11,164765352,273322598,46734309,-155291555
203,Perdagangan,2018,12,472074705,108651406,13381231,350042068
203,Perdagangan,2019,1,245947872,243514345,14257373,-11823846
203,Perdagangan,2019,2,53903203,293515198,6614595,-246226590
203,Perdagangan,2019,3,150171281,104377516,12947765,32846000
203,Perdagangan,2019,4,276839904,164931305,33605140,78303459
203,Perdagangan,2019,5,242668096,155033160,13571456,74063480
203,Perdagangan,2019,6,113924590,267619278,33759127,-187453815
203,Perdagangan,2019,7,186661947,271652504,14240481,-99231038
203,Perdagangan,2019,8,469106027,53179368,14343161,401583498
203,Perdagangan,2019,9,257134808,147893378,38745910,70495520
203,Perdagangan,2019,10,221970151,233942391,42822551,-54794791
203,Perdagangan,2019,11,161602743,102836569,35458767,23307407
203,Perdagangan,2019,12,231210405,208985704,42461940,-20237239
203,Perdagangan,2020,1,342977347,101086998,12793234,229097115
203,Perdagangan,2020,2,450659127,148796366,40112649,261750112
203,Perdagangan,2020,3,61331271,276630275,8182492,-223481496
203,Perdagangan,2020,4,255768620,207208552,32950612,15609456
203,Perdagangan,2020,5,402335091,292114376,49675123,60545592
203,Perdagangan,2020,6,231499122,254336657,26069456,-48906991
203,Perdagangan,2020,7,461659819,185442199,46557104,229660516
203,Perdagangan,2020,8,314696709,60236378,21182946,233277385
203,Perdagangan,2020,9,109644088,291578678,45771492,-227706082
203,Perdagangan,2020,10,154174277,187758388,38910285,-72494396
203,Perdagangan,2020,11,182904433,221303572,40344845,-78743984
203,Perdagangan,2020,12,159015911,292741215,34724377,-168449681
203,Perdagangan,2021,1,242092542,187965890,39587854,14538798
203,Perdagangan,2021,2,204500948,268366941,35252536,-99118529
203,Perdagangan,2021,3,217798766,267985613,26166190,-76353037
203,Perdagangan,2021,4,261785143,234854310,14591396,12339437
203,Perdagangan,2021,5,384484648,182147093,14321926,188015629
203,Perdagangan,2021,6,289806187,40607327,24929935,224268925
203,Perdagangan,2021,7,151100835,100498480,13382447,37219908
203,Perdagangan,2021,8,182536598,187233466,45416923,-50113791
203,Perdagangan,2021,9,353468652,280081512,32634503,40752637
203,Perdagangan,2021,10,446848672,56373629,40551811,349923232
203,Perdagangan,2021,11,369753972,231065158,34775114,103913700
203,Perdagangan,2021,12,361188967,102844295,28268627,230076045
203,Perdagangan,2022,1,456053034,173841254,22132635,260079145
203,Perdagangan,2022,2,125893834,103668593,9411512,12813729
203,Perdagangan,2022,3,196304725,292422597,38415430,-134533302
203,Perdagangan,2022,4,338168073,35635623,25683267,276849183
203,Perdagangan,2022,5,472676680,83065072,27951954,361659654
203,Perdagangan,2022,6,378657261,103572133,21875029,253210099
203,Perdagangan,2022,7,397094374,126619376,23951558,246523440
203,Perdagangan,2022,8,227917958,130155733,41829516,55932709
203,Perdagangan,2022,9,390296726,157201595,30824785,202270346
203,Perdagangan,2022,10,143378420,282416436,13393407,-152431423
203,Perdagangan,2022,11,292438285,41382168,16191033,234865084
203,Perdagangan,2022,12,205840544,196917167,6101350,2822027
203,Perdagangan,2023,1,61830649,140550767,13592595,-92312713
203,Perdagangan,2023,2,320678891,144597050,5966007,170115834
203,Perdagangan,2023,3,209517772,234503949,35089781,-60075958
203,Perdagangan,2023,4,484153423,231589804,17616625,234946994
203,Perdagangan,2023,5,276150394,260086398,18398656,-2334660
203,Perdagangan,2023,6,99369217,70484295,9045566,19839356
203,Perdagangan,2023,7,208372492,234084581,21576914,-47289003
203,Perdagangan,2023,8,128667262,72860029,8450360,47356873
203,Perdagangan,2023,9,338690689,262637278,39141636,36911775
203,Perdagangan,2023,10,59802198,179423861,13268573,-132890236
203,Perdagangan,2023,11,52237151,169224356,46291803,-163279008
203,Perdagangan,2023,12,330431154,36215410,12405095,281810649
203,Perdagangan,2024,1,103522585,249526375,36981725,-182985515
203,Perdagangan,2024,2,471280663,208249448,19473668,243557547
203,Perdagangan,2024,3,272243599,274300781,47674352,-49731534
203,Perdagangan,2024,4,245789438,36372528,42617993,166798917
203,Perdagangan,2024,5,374742737,183791193,42193881,148757663
203,Perdagangan,2024,6,207903179,228684513,37272762,-58054096
203,Perdagangan,2024,7,284507639,39605450,23550644,221351545
203,Perdagangan,2024,8,258642077,89135788,16049457,153456832
203,Perdagangan,2024,9,201539274,58554093,33880067,109105114
203,Perdagangan,2024,10,96985014,119031779,32937929,-54984694
203,Perdagangan,2024,11,271784058,37649441,28090366,206044251
203,Perdagangan,2024,12,377805631,234762975,22676699,120365957
204,Perdagangan,2015,1,259501732,194189279,17118687,48193766
204,Perdagangan,2015,2,378771280,126228984,27017720,225524576
204,Perdagangan,2015,3,343587942,46769852,34848351,261969739
204,Perdagangan,2015,4,134727521,160252385,7385871,-32910735
204,Perdagangan,2015,5,356452386,245692629,11067548,99692209
204,Perdagangan,2015,6,420646290,106947628,20901219,292797443
204,Perdagangan,2015,7,204910384,223850039,44625672,-63565327
204,Perdagangan,2015,8,273401791,279129149,18994210,-24721568
204,Perdagangan,2015,9,451785914,88987648,35774368,327023898
204,Perdagangan,2015,10,304202104,248073292,46502980,9625832
204,Perdagangan,2015,11,449492498,289013049,26282888,134196561
204,Perdagangan,2015,12,221621765,182708308,5184304,33729153
204,Perdagangan,2016,1,296340117,261347128,10967974,24025015
204,Perdagangan,2016,2,63345903,109670450,27525700,-73850247
204,Perdagangan,2016,3,110670869,177468154,7576753,-74374038
204,Perdagangan,2016,4,112519942,296186137,9120600,-192786795
204,Perdagangan,2016,5,368092100,161372936,36715091,170004073
204,Perdagangan,2016,6,431629122,128197035,46645992,256786095
204,Perdagangan,2016,7,232662313,202678922,36226991,-6243600
204,Perdagangan,2016,8,282955868,59287678,29761002,193907188
204,Perdagangan,2016,9,445837141,226391175,47418861,172027105
204,Perdagangan,2016,10,432523681,70323342,13454282,348746057
204,Perdagangan,2016,11,239961434,90915323,35557910,113488201
204,Perdagangan,2016,12,423795261,211163044,12019401,200612816
204,Perdagangan,2017,1,216118992,44931123,26341260,144846609
204,Perdagangan,2017,2,241425859,262801821,21189101,-42565063
204,Perdagangan,2017,3,268492071,191391618,49209488,27890965
204,Perdagangan,2017,4,87088718,66842308,17308872,2937538
204,Perdagangan,2017,5,142734809,196487907,17524939,-71278037
204,Perdagangan,2017,6,50885266,227067930,40587599,-216770263
204,Perdagangan,2017,7,62687873,210247865,30985641,-178545633
204,Perdagangan,2017,8,415185040,272063947,36472646,106648447
204,Perdagangan,2017,9,164501320,265790253,23009777,-124298710
204,Perdagangan,2017,10,249288318,84922633,16562632,147803053
204,Perdagangan,2017,11,281987212,250038959,34089192,-2140939
204,Perdagangan,2017,12,207296925,110949324,22064263,74283338
204,Perdagangan,2018,1,248262282,36094174,37781802,174386306
204,Perdagangan,2018,2,156624047,57380870,46477376,52765801
204,Perdagangan,2018,3,341701791,132814397,44472081,164415313
204,Perdagangan,2018,4,398333147,98615629,9889015,289828503
204,Perdagangan,2018,5,62648083,189030410,35157787,-161540114
204,Perdagangan,2018,6,130066261,235741853,39594341,-145269933
204,Perdagangan,2018,7,411031679,272786384,17707029,120538266
204,Perdagangan,2018,8,111401216,47250848,27604908,36545460
204,Perdagangan,2018,9,498202304,256041643,47757183,194403478
204,Perdagangan,2018,10,314008712,272163353,46817917,-4972558
204,Perdagangan,2018,11,254968556,96836009,35245765,122886782
204,Perdagangan,2018,12,309379444,293782645,21869631,-6272832
204,Perdagangan,2019,1,67346333,59872614,39745304,-32271585
204,Perdagangan,2019,2,315351704,259091352,28432464,27827888
204,Perdagangan,2019,3,195271403,224165146,10694090,-39587833
204,Perdagangan,2019,4,468590853,204023332,31393967,233173554
204,Perdagangan,2019,5,171664215,240629959,26523319,-95489063
204,Perdagangan,2019,6,325340489,133454394,40654665,151231430
204,Perdagangan,2019,7,177704320,61244817,47516310,68943193
204,Perdagangan,2019,8,83046276,177502821,6850229,-101306774
204,Perdagangan,2019,9,82494302,56893161,15244819,10356322
204,Perdagangan,2019,10,79069359,109315104,47779832,-78025577
204,Perdagangan,2019,11,488937702,123646431,24242795,341048476
204,Perdagangan,2019,12,431668310,225656174,9497729,196514407
204,Perdagangan,2020,1,402759423,204554234,8595971,189609218
204,Perdagangan,2020,2,397311256,267059063,39973088,90279105
204,Perdagangan,2020,3,202280952,277819804,10413559,-85952411
